,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
27,125.17078042030334,1.608457682152882,0.2981843948364258,0.007675633590726917,0.2,2,692,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 692}",0.9663050030138638,0.971607691843993,0.9696787027548376,0.9691971325375648,0.0021914317409580035,7,0.9912291277352463,0.9897525543265319,0.99017450797191,0.990385396677896,0.0006209792227146831
28,92.06719668706258,40.7180005454311,0.20195468266805014,0.060648582674215475,0.9,10,216,"{'learning_rate': 0.9, 'max_depth': 10, 'n_estimators': 216}",0.9417721518987342,0.9451443727771415,0.9412863945988306,0.9427343064249021,0.0017156738045152576,49,1.0,0.9999698604539016,0.9998191627234094,0.999929674392437,7.91063410993902e-05
29,270.63227820396423,1.089911640459415,0.6032765706380209,0.013261647756494488,0.1,4,763,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 763}",0.9696202531645569,0.9736572427512207,0.9708843209355598,0.9713872722837791,0.001686029116932181,1,0.9997890168183736,0.999728744085114,0.999789023177311,0.999768928026933,2.8414337873507668e-05
30,390.1961238384247,3.918939960499252,0.8900601069132487,0.011671794067309163,0.1,8,787,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 787}",0.9645569620253165,0.9694978600277292,0.9679305563927904,0.9673284594819455,0.0020615542332745452,13,1.0,1.0,1.0,1.0,0.0
31,85.99976746241252,1.3173528340657248,0.20604276657104492,0.0007510454939990047,0.7,2,459,"{'learning_rate': 0.7, 'max_depth': 2, 'n_estimators': 459}",0.9632308619650392,0.9650370727590573,0.9653987582132738,0.9645555643124567,0.0009482725782137426,25,0.9983724154560251,0.9981916272340938,0.998131348141897,0.9982317969440052,0.00010243230831793809
32,166.41412472724915,15.60529827422273,0.330702543258667,0.020643429403110466,0.8,5,398,"{'learning_rate': 0.8, 'max_depth': 5, 'n_estimators': 398}",0.964376130198915,0.9639520163964073,0.951594430044005,0.959974192213109,0.005927915802226518,40,1.0,0.9999698604539016,0.9952078121703487,0.9983925575414169,0.0022519886629324315
33,203.99333000183105,1.830028973377793,0.49543507893880206,0.00833872356738197,0.2,8,804,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 804}",0.9647980711271851,0.9683525227560431,0.9661221291217071,0.9664242410016451,0.0014667390784713836,19,1.0,1.0,1.0,1.0,0.0
34,180.3555997212728,0.7616875106152643,0.3993961016337077,0.023739671711458007,0.9,2,995,"{'learning_rate': 0.9, 'max_depth': 2, 'n_estimators': 995}",0.9532851115129596,0.9666646573030321,0.9658207245765266,0.9619234977975061,0.006117970459365182,37,0.993911628187353,1.0,1.0,0.9979705427291177,0.0028700859967384774
35,157.41899156570435,1.4307556447114833,0.3553909460703532,0.01695274805178533,0.5,3,600,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 600}",0.9676913803496082,0.9664838145759238,0.9689553318464043,0.9677101755906454,0.0010090802248863462,11,1.0,0.9985834413333735,1.0,0.9995278137777911,0.0006677721594134426
36,116.90825661023457,0.4279665579556519,0.2790224552154541,0.010737074996385768,0.5,3,453,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 453}",0.9657625075346594,0.9681716800289348,0.9687142082102598,0.9675494652579513,0.001282834786844465,12,1.0,0.9996383254468187,1.0,0.9998794418156063,0.000170495019424721
37,191.1639116605123,6.212665265584479,0.43353748321533203,0.013724811333981436,0.5,5,541,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 541}",0.9656419529837251,0.9704623545723069,0.9690758936644764,0.9683934004068361,0.002026230597907314,8,1.0,1.0,1.0,1.0,0.0
38,81.35169410705566,1.876228676716998,0.21119904518127441,0.002635840933245269,0.5,9,741,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 741}",0.9572634116937915,0.9595515100367713,0.9587075773102658,0.9585074996802762,0.0009447651561114537,47,1.0,1.0,1.0,1.0,0.0
39,81.72570013999939,0.7751085887801279,0.21177291870117188,0.002204226196258009,0.4,10,912,"{'learning_rate': 0.4, 'max_depth': 10, 'n_estimators': 912}",0.9577456298975286,0.9596117909458075,0.9585870154921936,0.9586481454451766,0.0007630823100610173,45,1.0,1.0,1.0,1.0,0.0
40,143.6166173617045,25.68941272102268,0.33176684379577637,0.04383183791924741,0.7,6,476,"{'learning_rate': 0.7, 'max_depth': 6, 'n_estimators': 476}",0.9619047619047619,0.9650370727590573,0.9620230273072518,0.9629882873236904,0.0014495144006379764,33,1.0,0.9999698604539016,1.0,0.9999899534846338,1.4207918285389055e-05
41,116.71247188250224,1.464198941890172,0.27016496658325195,0.00947275079565172,0.8,2,652,"{'learning_rate': 0.8, 'max_depth': 2, 'n_estimators': 652}",0.9643158529234479,0.9634094882150823,0.9620230273072518,0.9632494561485939,0.000942857367544602,32,0.9999698595454819,0.9955393471774315,0.9998493022695079,0.9984528363308071,0.002060735758465143
42,284.36649044354755,2.7975002916806706,0.550736665725708,0.04388290412318101,0.7,4,813,"{'learning_rate': 0.7, 'max_depth': 4, 'n_estimators': 813}",0.9661241711874623,0.9582253300379769,0.9691361745735125,0.9644952252663174,0.004600849974382851,28,0.9999698595454819,0.996473673106483,0.9999698604539016,0.9988044643686221,0.0016481183069889682
43,141.62342500686646,0.28671364009456657,0.34647830327351886,0.006268069532443526,0.2,2,796,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 796}",0.9669680530440025,0.9718488154801375,0.9697992645729098,0.9695387110323499,0.00200106248446841,6,0.9932183977334378,0.9916814852768318,0.9923144157448989,0.9924047662517227,0.0006306860737219447
44,146.6967600186666,36.33991221103418,0.44657349586486816,0.1170346189084239,0.5,7,719,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 719}",0.9641350210970464,0.9669057809391766,0.9634094882150823,0.9648167634171019,0.0015065623444018566,24,1.0,1.0,0.9999698604539016,0.9999899534846338,1.4207918285389055e-05
45,115.9925119082133,4.5961848989763165,0.2677728335062663,0.007197535190943919,0.8,6,233,"{'learning_rate': 0.8, 'max_depth': 6, 'n_estimators': 233}",0.9620253164556962,0.9625655554885768,0.960998251853638,0.9618630412659703,0.0006500564585344663,38,1.0,1.0,0.9999397209078031,0.9999799069692678,2.841583657077811e-05
46,123.40824286142985,25.41551338849798,0.2983423074086507,0.047650584192989114,0.6,7,392,"{'learning_rate': 0.6, 'max_depth': 7, 'n_estimators': 392}",0.9618444846292947,0.966061848212671,0.9655796009403822,0.9644953112607827,0.0018847284473829376,27,1.0,1.0,0.9999698604539016,0.9999899534846338,1.4207918285389055e-05
47,257.1474891503652,1.9781649277106659,0.5102900664011637,0.0411623099802951,0.7,4,747,"{'learning_rate': 0.7, 'max_depth': 4, 'n_estimators': 747}",0.9656419529837251,0.9581047682199048,0.9682319609379709,0.9639928940472003,0.004295699758232061,31,0.9999698595454819,0.996955905844058,0.9999698604539016,0.9989652086144805,0.0014207916144226976
48,239.1420770486196,2.549901750761251,0.4528814156850179,0.04765335922397327,0.7,4,696,"{'learning_rate': 0.7, 'max_depth': 4, 'n_estimators': 696}",0.9658830620855937,0.9583458918560492,0.9678099945747182,0.964012982838787,0.004083724391563982,30,0.9999698595454819,0.9968654872057627,0.9999698604539016,0.998935069068382,0.0014634153692788634
49,120.92172686258952,17.85507394198118,0.28206054369608563,0.03828248023328484,0.7,7,511,"{'learning_rate': 0.7, 'max_depth': 7, 'n_estimators': 511}",0.9601567209162146,0.9629272409427935,0.9614202182168907,0.9615013933586329,0.0011325155943433386,39,0.9999698595454819,1.0,0.9999698604539016,0.9999799066664612,1.4208132406799431e-05
